year,day,low,open,high,close,volumn
2010, 0929, 286685, 287727, 290873, 287481, 5678223600
2010, 0930, 285742, 285906, 293560, 293557, 6300024700
2010, 1008, 296324, 296565, 305584, 304423, 9999472000
2010, 1011, 306919, 306919, 315420, 313290, 15873490000
2010, 1012, 310622, 312164, 317385, 317273, 12736170500
2010, 1013, 316558, 317689, 322165, 321758, 14460777000
2010, 1014, 321503, 324513, 328602, 322414, 17961183000
2010, 1015, 319912, 320472, 332768, 332768, 19341414000
2010, 1018, 328878, 334580, 339002, 330616, 21788205000
2010, 1019, 328000, 330052, 337587, 337567, 13044179100
2010, 1020, 330101, 330422, 343923, 339688, 16652846000
2010, 1021, 334496, 340472, 341809, 337469, 12388324500
2010, 1022, 334611, 336560, 340849, 337866, 11636185700
2010, 1025, 336643, 338685, 348135, 348108, 14543310000
2010, 1026, 343646, 349147, 349982, 346608, 14263699000
2010, 1027, 339810, 345143, 349022, 340387, 12376157000
2010, 1028, 337144, 339043, 342089, 339769, 9834945600
2010, 1029, 335160, 340026, 340460, 337998, 10045897000
2010, 1101, 339041, 339041, 347300, 347300, 12626914800
2010, 1102, 344972, 348423, 352218, 346313, 15491145000
2010, 1103, 341908, 346274, 347471, 342034, 12635930300
2010, 1104, 341964, 342646, 348093, 348051, 11679948100
2010, 1105, 349828, 353899, 355447, 352080, 13768802000
2010, 1108, 350638, 353419, 354931, 354857, 12647075900
2010, 1109, 349862, 354744, 354744, 352395, 12245453300
2010, 1110, 347097, 350720, 350828, 349911, 12007857800
2010, 1111, 348489, 349074, 355799, 350998, 13897623000
2010, 1112, 328435, 348461, 349706, 329183, 16073385000
2010, 1115, 324176, 329874, 331998, 331489, 10231572400
2010, 1116, 315548, 331162, 331162, 316954, 10830707200
2010, 1117, 308751, 312411, 316893, 310391, 8325808000
2010, 1118, 309739, 313494, 315863, 314796, 6569729200
2010, 1119, 307621, 316817, 317885, 317885, 8334765400
2010, 1122, 313775, 314822, 320047, 317194, 8321277600
2010, 1123, 306162, 315648, 315648, 310718, 7739959100
2010, 1124, 308899, 308899, 317741, 317704, 7533208300
2010, 1125, 317228, 319797, 322705, 322348, 8344209400
2010, 1126, 317036, 321413, 322452, 319485, 6446782400
2010, 1129, 315946, 318354, 320676, 319005, 5899489200
2010, 1130, 306044, 318753, 320578, 313699, 8576235500
2010, 1201, 311165, 312726, 315044, 313602, 4888266800
2010, 1202, 315432, 318576, 319423, 315506, 6102390800
2010, 1203, 313442, 316193, 317138, 315816, 5047535400
2010, 1206, 314056, 316888, 318533, 316557, 5636263000
2010, 1207, 311222, 315273, 321469, 320034, 5848365300
2010, 1208, 316677, 319490, 321528, 317188, 5951566300
2010, 1209, 312220, 315600, 317505, 312337, 6615296500
2010, 1210, 310108, 310738, 317216, 316198, 5710810500
2010, 1213, 317356, 317634, 326134, 326106, 9571373900
2010, 1214, 325418, 327020, 327937, 326947, 8410424100
2010, 1215, 324252, 327078, 328277, 324764, 7226978500
2010, 1216, 322412, 324601, 325839, 323067, 5679962500
2010, 1217, 321258, 322930, 323284, 322566, 4491914700
2010, 1220, 311800, 323902, 324976, 317866, 7475969300
2010, 1221, 316889, 318470, 325155, 324951, 7985242000
2010, 1222, 320167, 325382, 326345, 321545, 6993625800
2010, 1223, 318315, 321067, 323764, 318861, 6131584700
2010, 1224, 313945, 317064, 318772, 316296, 5513776700
2010, 1227, 309226, 317611, 321966, 309971, 7001710700
2010, 1228, 304133, 308482, 309536, 304493, 5632574900
2010, 1229, 302522, 304993, 306256, 306183, 4519277500
2010, 1230, 302790, 306305, 307991, 306410, 5428142900
2010, 1231, 306711, 306905, 312945, 312826, 6256607800
2011, 0104, 314360, 315556, 319436, 318968, 8541044000
2011, 0105, 315887, 317018, 319378, 317566, 7926881000
2011, 0106, 315257, 317784, 319805, 315964, 5968109200
2011, 0107, 314113, 315636, 320990, 316662, 8409323300
2011, 0110, 310243, 316209, 318278, 310819, 6549440600
2011, 0111, 308451, 309625, 313129, 312492, 5698591700
2011, 0112, 309941, 313518, 315343, 314234, 5849851800
2011, 0113, 312716, 315399, 315704, 314128, 5193698800
2011, 0114, 308351, 312967, 312967, 309186, 5335143900
2011, 0117, 296861, 306743, 307888, 297435, 6680756200
2011, 0118, 294760, 296542, 298447, 297765, 4296456400
2011, 0119, 296724, 297846, 304561, 304485, 5657194200
2011, 0120, 294450, 303786, 303786, 294471, 6104664300
2011, 0121, 293514, 293523, 303027, 298346, 7310296600
2011, 0124, 294392, 298609, 299920, 295423, 6547254500
2011, 0125, 291916, 294965, 296059, 293865, 4898268900
2011, 0126, 293936, 293977, 298232, 297843, 4337497900
2011, 0127, 293527, 295359, 303716, 302647, 8258591900
2011, 0128, 301138, 302012, 304727, 303674, 6301358900
2011, 0131, 303245, 303542, 307655, 307651, 6710591400
2011, 0201, 306283, 308349, 308723, 307728, 4986253000
2011, 0209, 303175, 305540, 308755, 304095, 6039414500
2011, 0210, 302435, 303408, 310532, 310416, 6660366200
2011, 0211, 309258, 310027, 313350, 312096, 7597555300
2011, 0214, 312325, 312325, 322743, 321914, 12130233100
2011, 0215, 321562, 322322, 325964, 321767, 10955443800
2011, 0216, 319547, 321114, 324885, 324853, 9133428300
2011, 0217, 321891, 325563, 326526, 324591, 8896469500
2011, 0218, 320312, 324005, 324237, 321188, 7537868400
2011, 0221, 318985, 319215, 325828, 325791, 7939977600
2011, 0222, 316183, 326762, 326905, 316358, 10786374100
2011, 0223, 314599, 315244, 318219, 317474, 7132485400
2011, 0224, 315797, 317024, 319569, 319094, 6648689300
2011, 0225, 315985, 319087, 321379, 319762, 6161927500
2011, 0228, 317883, 320068, 324160, 323956, 7663066300
2011, 0301, 323575, 324171, 327351, 325489, 8856695400
2011, 0302, 320283, 323712, 325742, 324330, 8091064100
2011, 0303, 322104, 324816, 327164, 322172, 10121999700
2011, 0304, 321748, 322351, 327366, 327067, 8001391500
2011, 0307, 328741, 328741, 333747, 333451, 11818719700
2011, 0308, 331172, 333571, 334271, 333746, 8487865500
2011, 0309, 332270, 334410, 335549, 333886, 7802636100
2011, 0310, 327933, 333044, 333044, 328026, 7821264200
2011, 0311, 324018, 326308, 329070, 324738, 6720833500
2011, 0314, 323011, 323891, 326391, 326292, 6368978300
2011, 0315, 314796, 325060, 325060, 320396, 9603397900
2011, 0316, 320293, 320492, 325088, 324820, 7885952000
2011, 0317, 318508, 321629, 324038, 319710, 8568711400
2011, 0318, 320514, 322892, 323996, 321569, 6134016100
2011, 0321, 319415, 322068, 323628, 320711, 5910503700
2011, 0322, 317593, 321780, 322780, 322296, 5724868400
2011, 0323, 321665, 322233, 326700, 326493, 7207758500
2011, 0324, 325002, 326958, 327337, 325136, 6130424400
2011, 0325, 325468, 325618, 330426, 329448, 8689597900
2011, 0328, 328686, 330741, 332807, 329057, 9768430000
2011, 0329, 325634, 328856, 330920, 325798, 10528016400
2011, 0330, 323311, 325672, 327498, 325608, 7833633700
2011, 0331, 321017, 325716, 326496, 322329, 6450388000
2011, 0401, 322091, 322756, 327277, 327273, 6309472200
2011, 0406, 326877, 326919, 331530, 331107, 10582367400
2011, 0407, 330282, 331347, 333081, 332442, 8468176200
2011, 0408, 331409, 332154, 335389, 335336, 7392921000
2011, 0411, 333117, 336337, 338053, 333343, 10442054500
2011, 0412, 330748, 332475, 335016, 332677, 10193850600
2011, 0413, 329651, 331132, 337203, 337203, 8703633800
2011, 0414, 334749, 337432, 337870, 335356, 8897224100
2011, 0415, 332356, 334513, 337811, 335894, 7851487400
2011, 0418, 333560, 334615, 337290, 335944, 8658262400
2011, 0419, 329074, 333491, 333491, 329581, 8510693300
2011, 0420, 328183, 330042, 331173, 329576, 7234331800
2011, 0421, 330194, 331227, 333024, 331737, 7324042400
2011, 0422, 329164, 331708, 332546, 329994, 6717145500
2011, 0425, 324769, 329248, 329248, 324957, 7442182900
2011, 0426, 321621, 324253, 325780, 323096, 5909641700
2011, 0427, 318904, 324262, 325641, 320950, 6244356700
2011, 0428, 316041, 322441, 323719, 316178, 6505023500
2011, 0429, 314714, 316116, 319360, 319272, 5368306500
2011, 0503, 316493, 319285, 321206, 321113, 5499891000
2011, 0504, 312096, 319284, 319345, 312903, 6671634000
2011, 0505, 310585, 311500, 313690, 312612, 5256774700
2011, 0506, 308391, 309381, 314168, 312140, 5535218600
2011, 0509, 311814, 312626, 314994, 312976, 4602740400
2011, 0510, 312175, 313515, 315330, 315322, 4093299500
2011, 0511, 312749, 315365, 316465, 314509, 4768853300
2011, 0512, 310114, 312316, 314240, 310160, 4879950100
2011, 0513, 308019, 310530, 312844, 312809, 4689595100
2011, 0516, 309878, 312044, 313760, 310046, 4519431900
2011, 0517, 307695, 309707, 313623, 311603, 5120373100
2011, 0518, 310655, 310929, 314570, 313938, 3964176800
2011, 0519, 311862, 314835, 315494, 312064, 4311078200
2011, 0520, 311327, 312058, 313343, 312160, 3846801200
2011, 0523, 302145, 311531, 311531, 302298, 5590247200
2011, 0524, 299989, 301372, 302975, 302622, 4160894400
2011, 0525, 298809, 302032, 303099, 299034, 3928970400
2011, 0526, 297760, 301147, 302120, 297838, 3700374700
2011, 0527, 296207, 298072, 299661, 296331, 4277090500
2011, 0530, 294236, 295658, 298258, 295451, 3467116000
2011, 0531, 294615, 295861, 300173, 300156, 3968939900
2011, 0601, 298571, 299609, 300656, 300417, 3841932700
2011, 0602, 292302, 297063, 298449, 295571, 5261786700
2011, 0603, 295120, 295158, 299390, 298635, 3907616400
2011, 0607, 297436, 297768, 300657, 300426, 3685233200
2011, 0608, 296592, 300358, 301281, 300865, 4290875800
2011, 0609, 295189, 300040, 300406, 295189, 4749663600
2011, 0610, 292587, 294793, 296408, 296193, 4220188200
2011, 0613, 292175, 294039, 295752, 295035, 3835166800
2011, 0614, 294353, 294766, 300053, 299356, 5598281500
2011, 0615, 296311, 298496, 299915, 296312, 4439085200
2011, 0616, 291540, 293968, 294682, 291758, 4113548200
2011, 0617, 289102, 291641, 293406, 289216, 4117653000
2011, 0620, 286241, 288894, 289608, 287490, 3799198200
2011, 0621, 287705, 288335, 290957, 290907, 4203892300
2011, 0622, 289418, 291367, 292103, 290858, 3731880200
2011, 0623, 288868, 289901, 296654, 295763, 4594111700
2011, 0624, 294405, 294661, 304794, 302747, 8545924000
2011, 0627, 301924, 302850, 305602, 303649, 6561577100
2011, 0628, 301400, 304018, 304680, 304173, 5576625400
2011, 0629, 299995, 303905, 304382, 300017, 5347684800
2011, 0630, 300323, 300323, 305863, 304409, 6250254900
2011, 0701, 303407, 305212, 307121, 304975, 5676665300
2011, 0704, 306494, 306494, 312458, 312198, 8046403100
2011, 0705, 310509, 312290, 312853, 312250, 6776333500
2011, 0706, 308483, 311612, 311612, 311371, 6155580700
2011, 0707, 310110, 312329, 314010, 310168, 7181036000
2011, 0708, 309337, 310549, 312439, 310918, 5128259300
2011, 0711, 308626, 309787, 312100, 311321, 4792066000
2011, 0712, 305480, 308914, 309010, 305691, 5710798400
2011, 0713, 306042, 306042, 310850, 310625, 5411436700
2011, 0714, 309247, 311259, 312615, 311575, 6031493500
2011, 0715, 309734, 310550, 313078, 312889, 6155032200
2011, 0718, 311367, 313180, 313792, 312260, 6069131100
2011, 0719, 308838, 310847, 310992, 309513, 5338870900
2011, 0720, 307185, 311371, 311954, 309157, 4411833100
2011, 0721, 305826, 309227, 309928, 305914, 4408469100
2011, 0722, 305960, 306619, 308319, 306799, 3725725500
2011, 0725, 295888, 305090, 305090, 296829, 6718099600
2011, 0726, 295761, 296572, 298086, 297777, 4351545700
2011, 0727, 295152, 296158, 300269, 300005, 4838561200
2011, 0728, 295671, 297364, 298438, 298100, 4813898400
2011, 0729, 294808, 298102, 299597, 297208, 4629825300
2011, 0801, 295883, 296911, 299105, 297772, 3388694900
2011, 0802, 291901, 295885, 295885, 295638, 3897835700
2011, 0803, 292710, 293019, 296913, 295487, 3866836200
2011, 0804, 295184, 296291, 298301, 296031, 3298571900
2011, 0805, 286816, 288174, 291641, 289742, 4931685400
2011, 0808, 274797, 286451, 288877, 279382, 7151776600
2011, 0809, 269706, 272095, 281277, 279819, 6984267600
2011, 0810, 282012, 284535, 285855, 282412, 5865931200
2011, 0811, 277776, 277972, 286731, 286692, 5899768900
2011, 0812, 286887, 288155, 289422, 287537, 5719740600
2011, 0815, 287019, 288317, 291788, 291788, 5987547600
2011, 0816, 288833, 292083, 293214, 289758, 5096268100
2011, 0817, 288163, 289385, 291084, 288601, 3917817900
2011, 0818, 283227, 288710, 289000, 283425, 4076888300
2011, 0819, 278256, 278935, 281410, 280766, 4325965000
2011, 0822, 276842, 280933, 282969, 277779, 3420968500
2011, 0823, 277729, 278870, 282100, 282100, 3262051400
2011, 0824, 280482, 283458, 284547, 281002, 3530156500
2011, 0825, 281591, 281870, 290444, 290384, 7221684500
2011, 0826, 287683, 288938, 290740, 290122, 4560410200
2011, 0829, 284748, 287578, 287578, 285281, 4426785000
2011, 0830, 283833, 287514, 290173, 284174, 4313787200
2011, 0831, 282377, 284399, 285531, 284678, 3210789900
2011, 0901, 282596, 285239, 286925, 283454, 3011870200
2011, 0902, 279077, 282884, 283662, 280385, 2931711600
2011, 0905, 274338, 278083, 278083, 274382, 3200566000
2011, 0906, 271107, 272775, 274536, 272330, 2971398200
2011, 0907, 273006, 273879, 277921, 277909, 3326538100
2011, 0908, 275580, 278883, 278911, 275611, 2683873500
2011, 0909, 273962, 277015, 279635, 275110, 2707350300
2011, 0913, 269866, 271244, 272619, 272028, 2671376400
2011, 0914, 267713, 272926, 273691, 273311, 3042478000
2011, 0915, 272891, 273455, 275419, 272905, 3117192500
2011, 0916, 272900, 274422, 275589, 273399, 2755593200
2011, 0919, 267880, 271832, 271832, 267927, 2909094100
2011, 0920, 266410, 267504, 270228, 268985, 2559868100
2011, 0921, 267735, 269170, 277835, 277101, 5619417100
2011, 0922, 268494, 274515, 275492, 268569, 4710266000
2011, 0923, 263143, 264429, 268123, 266948, 4259222400
2011, 0926, 260311, 264525, 267956, 261092, 3917512400
2011, 0927, 261342, 263493, 265256, 263788, 3502197400
2011, 0928, 260263, 265483, 266010, 261059, 3416955500
2011, 0929, 257729, 259356, 261514, 258819, 3709359300
2011, 0930, 257219, 259558, 260757, 258135, 3205082200
2011, 1010, 255228, 258835, 259532, 255708, 2832512200
2011, 1011, 252665, 262516, 263569, 255199, 4502984800
2011, 1012, 252334, 253740, 264702, 264476, 6594568000
2011, 1013, 262941, 263686, 267291, 266260, 6042620100
2011, 1014, 262988, 265536, 266544, 265378, 3833694800
2011, 1017, 265338, 265895, 268710, 266695, 3615831500
2011, 1018, 258921, 264684, 265173, 259221, 3937344800
2011, 1019, 258066, 259992, 261741, 258308, 3111616600
2011, 1020, 250049, 256660, 257010, 252053, 3984246200
2011, 1021, 250469, 252226, 253812, 250788, 2984350300
2011, 1024, 250196, 251706, 258113, 257667, 4634580100
2011, 1025, 256005, 257271, 263397, 262543, 5796737500
2011, 1026, 261101, 261327, 267966, 265165, 7309824000
2011, 1027, 264730, 265843, 267284, 265748, 4882039100
2011, 1028, 268938, 269454, 272914, 270902, 7164310500
2011, 1031, 268099, 270454, 270932, 269531, 5040711200
2011, 1101, 266905, 267251, 272609, 269753, 5520665100
2011, 1102, 265372, 265855, 274294, 274239, 6436158400
2011, 1103, 274320, 275263, 278104, 274430, 8482076000
2011, 1104, 274898, 277057, 278199, 276375, 6195821800
2011, 1107, 273317, 275099, 276930, 273625, 4537505600
2011, 1108, 272369, 274506, 275609, 272771, 4788425200
2011, 1109, 271005, 273915, 275581, 275165, 4687796000
2011, 1110, 269831, 272084, 272957, 269959, 5117370200
2011, 1111, 268510, 270524, 271391, 269500, 3663669600
2011, 1114, 271486, 271754, 275188, 275020, 4639094300
2011, 1115, 273291, 274677, 275400, 274468, 4175986400
2011, 1116, 265915, 274586, 274629, 267012, 5594923900
2011, 1117, 266065, 267195, 268783, 266202, 3524765200
2011, 1118, 260118, 264367, 264621, 260650, 4241471800
2011, 1121, 258774, 260856, 261326, 260969, 2797189600
2011, 1122, 258078, 259223, 261115, 260948, 2906907800
2011, 1123, 257816, 261329, 261709, 258401, 2853141200
2011, 1124, 255770, 256569, 260424, 258892, 3031960100
2011, 1125, 256365, 258514, 259839, 256997, 2391376600
2011, 1128, 256249, 257834, 258935, 257332, 2566693600
2011, 1129, 258029, 259509, 260919, 260857, 3002587800
2011, 1130, 250718, 260010, 260190, 252152, 4235264500
2011, 1201, 257772, 259615, 263066, 258361, 6352025200
2011, 1202, 254353, 257056, 257569, 255731, 3218370300
2011, 1205, 251718, 256120, 256120, 252139, 3206338800
2011, 1206, 249957, 251504, 252567, 251634, 2629758100
2011, 1207, 250978, 251734, 253453, 252823, 2326183900
2011, 1208, 249469, 252504, 254910, 252500, 2777774400
2011, 1209, 249697, 250662, 252516, 250346, 2402905900
2011, 1212, 247612, 249792, 250205, 247769, 2190124900
2011, 1213, 241867, 246702, 247266, 242193, 3571753400
2011, 1214, 239230, 241594, 243355, 239748, 2532010900
2011, 1215, 234045, 238244, 238447, 234079, 3675083400
2011, 1216, 233214, 233998, 239038, 239013, 3630233900
2011, 1219, 232166, 237042, 238789, 238441, 3790975200
2011, 1220, 237386, 237671, 241257, 237707, 3240232700
2011, 1221, 233769, 239728, 240478, 233911, 3120952500
2011, 1222, 229461, 232527, 235847, 234134, 3668385800
2011, 1223, 233196, 233738, 238271, 235916, 3316190400
2011, 1226, 233479, 234556, 236982, 233570, 2822408700
2011, 1227, 230241, 233283, 234638, 230504, 2927731400
2011, 1228, 226711, 229587, 230965, 230793, 3288202000
2011, 1229, 229387, 229729, 232349, 231136, 3088770000
2011, 1230, 231867, 231867, 234903, 234574, 3586524300
2012, 0104, 229830, 236150, 236599, 229875, 3434456700
2012, 0105, 227215, 229078, 231666, 227639, 4301648000
2012, 0106, 225457, 227435, 229189, 229060, 3519899200
2012, 0109, 227172, 229118, 236889, 236857, 5472734100
2012, 0110, 236128, 236577, 244996, 244735, 8115498900
2012, 0111, 242332, 244476, 245315, 243561, 5870567400
2012, 0112, 242332, 242682, 246438, 243522, 4712127500
2012, 0113, 237455, 243841, 244579, 239433, 4551399700
2012, 0116, 234563, 237695, 239450, 234565, 3052714500
2012, 0117, 232925, 234757, 246243, 246060, 6420564800
2012, 0118, 241453, 246492, 248550, 242219, 6389235800
2012, 0119, 241499, 242386, 248021, 246835, 5561572600
2012, 0120, 246259, 247673, 251034, 250409, 5452978300
2012, 0130, 246040, 250888, 250888, 246072, 4351714800
2012, 0131, 244777, 246234, 247284, 246426, 3070150100
2012, 0201, 242345, 245823, 248166, 242899, 3501537400
2012, 0202, 242971, 243747, 248624, 248624, 4206698500
2012, 0203, 247028, 247834, 251465, 250609, 4994924000
2012, 0206, 248871, 251117, 252076, 250432, 4507990500
2012, 0207, 244170, 248903, 248903, 245795, 3967916400
2012, 0208, 245100, 245642, 253416, 252824, 5618645600
2012, 0209, 251313, 252559, 254603, 252923, 5929975100
2012, 0210, 252116, 252168, 256003, 253362, 6157587700
2012, 0213, 249631, 250441, 255345, 253198, 5191397300
2012, 0214, 250654, 252897, 253326, 252211, 4043010100
2012, 0215, 251129, 251583, 256207, 254961, 5809037000
2012, 0216, 251904, 254464, 255935, 253607, 5439543100
